"date","cow","unique_feed_bins_visited","unique_water_bins_visited","total_bins_visited"
"2021-04-04",6045,19,2,21
"2021-04-04",6061,24,5,29
"2021-04-04",6062,19,4,23
"2021-04-04",6064,27,4,31
"2021-04-04",6067,23,5,28
"2021-04-04",6068,17,2,19
"2021-04-04",6084,21,5,26
"2021-04-04",6086,13,2,15
"2021-04-04",6087,14,3,17
"2021-04-04",6090,23,4,27
"2021-04-04",6092,26,5,31
"2021-04-04",6096,23,4,27
"2021-04-04",6125,20,3,23
"2021-04-04",7025,26,4,30
"2021-04-04",7045,23,5,28
"2021-04-04",7046,28,4,32
"2021-04-04",7048,27,3,30
"2021-04-04",7060,25,3,28
"2021-04-04",7064,20,4,24
"2021-04-04",7068,21,4,25
"2021-04-04",7078,25,4,29
"2021-04-04",7109,21,4,25
"2021-04-04",7110,20,5,25
"2021-04-04",7114,27,4,31
"2021-04-04",7115,27,4,31
"2021-04-04",7116,23,4,27
"2021-04-04",7119,14,2,16
"2021-04-04",7128,18,3,21
"2021-04-04",7136,22,5,27
"2021-04-04",7138,27,5,32
"2021-04-04",7147,20,3,23
"2021-04-04",7153,23,5,28
"2021-04-04",7163,25,2,27
"2021-04-04",8083,22,3,25
"2021-04-05",4008,18,3,21
"2021-04-05",4026,24,2,26
"2021-04-05",4044,20,5,25
"2021-04-05",4057,18,3,21
"2021-04-05",4080,16,3,19
"2021-04-05",5035,16,3,19
"2021-04-05",5064,18,3,21
"2021-04-05",5096,22,5,27
"2021-04-05",5100,27,5,32
"2021-04-05",5118,24,3,27
"2021-04-05",5120,22,4,26
"2021-04-05",6025,25,3,28
"2021-04-05",6029,19,4,23
"2021-04-05",6041,27,4,31
"2021-04-05",6045,20,3,23
"2021-04-05",6061,27,5,32
"2021-04-05",6062,23,5,28
"2021-04-05",6064,24,4,28
"2021-04-05",6067,22,4,26
"2021-04-05",6068,15,5,20
"2021-04-05",6084,19,3,22
"2021-04-05",6086,12,2,14
"2021-04-05",6087,15,4,19
"2021-04-05",6090,15,4,19
"2021-04-05",6092,26,5,31
"2021-04-05",6096,22,4,26
"2021-04-05",6125,9,2,11
"2021-04-05",7025,21,4,25
"2021-04-05",7045,25,5,30
"2021-04-05",7046,21,3,24
"2021-04-05",7048,23,4,27
"2021-04-05",7060,24,3,27
"2021-04-05",7064,19,4,23
"2021-04-05",7068,23,5,28
"2021-04-05",7078,15,4,19
"2021-04-05",7109,27,5,32
"2021-04-05",7110,17,5,22
"2021-04-05",7114,26,5,31
"2021-04-05",7115,29,4,33
"2021-04-05",7116,19,5,24
"2021-04-05",7119,17,4,21
"2021-04-05",7128,23,4,27
"2021-04-05",7136,25,4,29
"2021-04-05",7138,21,4,25
"2021-04-05",7147,20,2,22
"2021-04-05",7153,26,4,30
"2021-04-05",7163,28,3,31
"2021-04-05",8083,25,5,30
"2021-04-06",4008,17,4,21
"2021-04-06",4026,18,2,20
"2021-04-06",4044,20,4,24
"2021-04-06",4057,17,3,20
"2021-04-06",4080,23,4,27
"2021-04-06",5035,15,5,20
"2021-04-06",5064,15,3,18
"2021-04-06",5096,23,4,27
"2021-04-06",5100,27,4,31
"2021-04-06",5118,22,3,25
"2021-04-06",5120,16,3,19
"2021-04-06",6025,22,3,25
"2021-04-06",6029,19,4,23
"2021-04-06",6041,30,4,34
"2021-04-06",6045,20,3,23
"2021-04-06",6061,19,3,22
"2021-04-06",6062,26,3,29
"2021-04-06",6064,25,4,29
"2021-04-06",6067,24,4,28
"2021-04-06",6068,17,3,20
"2021-04-06",6084,20,5,25
"2021-04-06",6086,18,2,20
"2021-04-06",6087,15,4,19
"2021-04-06",6090,15,4,19
"2021-04-06",6092,21,4,25
"2021-04-06",6096,22,3,25
"2021-04-06",6125,8,2,10
"2021-04-06",7025,24,4,28
"2021-04-06",7045,23,5,28
"2021-04-06",7046,21,5,26
"2021-04-06",7048,22,4,26
"2021-04-06",7060,24,5,29
"2021-04-06",7064,22,5,27
"2021-04-06",7068,28,4,32
"2021-04-06",7078,22,4,26
"2021-04-06",7109,24,3,27
"2021-04-06",7110,21,3,24
"2021-04-06",7114,26,3,29
"2021-04-06",7115,26,4,30
"2021-04-06",7116,21,4,25
"2021-04-06",7119,20,4,24
"2021-04-06",7128,25,3,28
"2021-04-06",7136,25,4,29
"2021-04-06",7138,27,5,32
"2021-04-06",7147,21,2,23
"2021-04-06",7153,27,5,32
"2021-04-06",7163,22,3,25
"2021-04-06",8083,25,4,29
"2021-04-07",4008,18,4,22
"2021-04-07",4026,19,3,22
"2021-04-07",4044,19,3,22
"2021-04-07",4057,23,4,27
"2021-04-07",4080,23,3,26
"2021-04-07",5035,19,5,24
"2021-04-07",5064,14,2,16
"2021-04-07",5096,20,4,24
"2021-04-07",5100,28,4,32
"2021-04-07",5118,23,4,27
"2021-04-07",5120,25,3,28
"2021-04-07",6025,23,4,27
"2021-04-07",6029,23,5,28
"2021-04-07",6041,29,5,34
"2021-04-07",6045,19,3,22
"2021-04-07",6061,24,2,26
"2021-04-07",6062,29,5,34
"2021-04-07",6064,29,2,31
"2021-04-07",6067,26,4,30
"2021-04-07",6068,20,2,22
"2021-04-07",6084,13,3,16
"2021-04-07",6086,20,3,23
"2021-04-07",6087,17,4,21
"2021-04-07",6090,21,4,25
"2021-04-07",6092,18,4,22
"2021-04-07",6096,26,5,31
"2021-04-07",6125,19,2,21
"2021-04-07",7025,21,3,24
"2021-04-07",7045,20,4,24
"2021-04-07",7046,23,3,26
"2021-04-07",7048,19,2,21
"2021-04-07",7060,30,4,34
"2021-04-07",7064,24,4,28
"2021-04-07",7068,23,3,26
"2021-04-07",7078,24,3,27
"2021-04-07",7109,23,4,27
"2021-04-07",7110,20,4,24
"2021-04-07",7114,26,3,29
"2021-04-07",7115,29,4,33
"2021-04-07",7116,21,4,25
"2021-04-07",7119,25,4,29
"2021-04-07",7128,22,3,25
"2021-04-07",7136,21,4,25
"2021-04-07",7138,28,4,32
"2021-04-07",7147,21,3,24
"2021-04-07",7153,25,4,29
"2021-04-07",7163,24,3,27
"2021-04-07",8083,28,5,33
"2021-04-08",4008,19,4,23
"2021-04-08",4026,24,4,28
"2021-04-08",4044,19,3,22
"2021-04-08",4057,27,4,31
"2021-04-08",4080,20,3,23
"2021-04-08",5035,13,1,14
"2021-04-08",5064,18,3,21
"2021-04-08",5096,29,4,33
"2021-04-08",5100,28,3,31
"2021-04-08",5118,26,4,30
"2021-04-08",5120,21,3,24
"2021-04-08",6017,17,2,19
"2021-04-08",6025,29,5,34
"2021-04-08",6029,27,5,32
"2021-04-08",6041,30,3,33
"2021-04-08",6045,22,3,25
"2021-04-08",6046,17,3,20
"2021-04-08",6061,27,5,32
"2021-04-08",6062,27,4,31
"2021-04-08",6064,22,2,24
"2021-04-08",6067,25,3,28
"2021-04-08",6068,28,4,32
"2021-04-08",6084,13,2,15
"2021-04-08",6086,24,3,27
"2021-04-08",6087,23,4,27
"2021-04-08",6090,12,3,15
"2021-04-08",6092,23,3,26
"2021-04-08",6096,28,3,31
"2021-04-08",6125,17,3,20
"2021-04-08",7025,21,3,24
"2021-04-08",7045,23,4,27
"2021-04-08",7046,25,2,27
"2021-04-08",7048,26,3,29
"2021-04-08",7060,29,5,34
"2021-04-08",7064,21,3,24
"2021-04-08",7068,20,1,21
"2021-04-08",7078,14,3,17
"2021-04-08",7109,28,3,31
"2021-04-08",7110,27,4,31
"2021-04-08",7114,27,3,30
"2021-04-08",7115,27,2,29
"2021-04-08",7116,22,4,26
"2021-04-08",7119,15,1,16
"2021-04-08",7123,16,2,18
"2021-04-08",7128,24,2,26
"2021-04-08",7136,27,4,31
"2021-04-08",7138,27,5,32
"2021-04-08",7139,20,3,23
"2021-04-08",7143,23,4,27
"2021-04-08",7147,26,2,28
"2021-04-08",7153,26,5,31
"2021-04-08",7163,22,3,25
"2021-04-08",8083,28,5,33
"2021-04-08",8145,19,2,21
"2021-04-08",8146,17,4,21
"2021-04-08",8154,25,3,28
"2021-04-08",9010,20,1,21
"2021-04-08",9012,21,3,24
"2021-04-09",4008,19,4,23
"2021-04-09",4026,27,3,30
"2021-04-09",4044,19,2,21
"2021-04-09",4057,20,4,24
"2021-04-09",5064,17,3,20
"2021-04-09",5096,22,4,26
"2021-04-09",5100,26,4,30
"2021-04-09",5118,29,4,33
"2021-04-09",5120,24,2,26
"2021-04-09",6017,22,2,24
"2021-04-09",6025,29,4,33
"2021-04-09",6029,22,4,26
"2021-04-09",6041,29,5,34
"2021-04-09",6045,23,2,25
"2021-04-09",6046,22,3,25
"2021-04-09",6061,24,3,27
"2021-04-09",6062,26,3,29
"2021-04-09",6068,27,4,31
"2021-04-09",6086,29,3,32
"2021-04-09",6087,20,4,24
"2021-04-09",6092,27,4,31
"2021-04-09",6096,22,3,25
"2021-04-09",6125,15,2,17
"2021-04-09",7025,24,3,27
"2021-04-09",7045,16,3,19
"2021-04-09",7048,22,4,26
"2021-04-09",7060,29,4,33
"2021-04-09",7064,15,2,17
"2021-04-09",7109,23,5,28
"2021-04-09",7110,21,4,25
"2021-04-09",7114,29,4,33
"2021-04-09",7115,30,4,34
"2021-04-09",7116,20,4,24
"2021-04-09",7123,19,4,23
"2021-04-09",7128,25,3,28
"2021-04-09",7136,26,3,29
"2021-04-09",7138,27,4,31
"2021-04-09",7139,17,3,20
"2021-04-09",7143,23,3,26
"2021-04-09",7147,25,3,28
"2021-04-09",7153,26,4,30
"2021-04-09",7163,24,3,27
"2021-04-09",8083,26,4,30
"2021-04-09",8145,11,2,13
"2021-04-09",8146,23,2,25
"2021-04-09",8154,27,5,32
"2021-04-09",9010,24,3,27
"2021-04-09",9012,25,3,28
"2021-04-10",4008,18,4,22
"2021-04-10",4026,24,4,28
"2021-04-10",4044,16,4,20
"2021-04-10",4057,26,4,30
"2021-04-10",5064,18,3,21
"2021-04-10",5096,17,3,20
"2021-04-10",5100,28,4,32
"2021-04-10",5118,23,4,27
"2021-04-10",5120,22,3,25
"2021-04-10",6017,19,3,22
"2021-04-10",6025,27,3,30
"2021-04-10",6029,25,5,30
"2021-04-10",6041,24,4,28
"2021-04-10",6045,29,3,32
"2021-04-10",6046,23,4,27
"2021-04-10",6061,27,5,32
"2021-04-10",6062,27,4,31
"2021-04-10",6068,25,3,28
"2021-04-10",6086,13,2,15
"2021-04-10",6087,19,3,22
"2021-04-10",6092,22,4,26
"2021-04-10",6096,22,5,27
"2021-04-10",6125,11,2,13
"2021-04-10",7025,26,3,29
"2021-04-10",7045,16,3,19
"2021-04-10",7048,16,4,20
"2021-04-10",7060,28,5,33
"2021-04-10",7064,18,4,22
"2021-04-10",7109,22,4,26
"2021-04-10",7110,19,3,22
"2021-04-10",7114,25,4,29
"2021-04-10",7115,29,4,33
"2021-04-10",7116,18,5,23
"2021-04-10",7123,24,4,28
"2021-04-10",7128,18,3,21
"2021-04-10",7136,20,3,23
"2021-04-10",7138,22,4,26
"2021-04-10",7139,19,4,23
"2021-04-10",7143,20,5,25
"2021-04-10",7147,19,3,22
"2021-04-10",7153,19,2,21
"2021-04-10",7163,19,2,21
"2021-04-10",8083,29,5,34
"2021-04-10",8145,22,3,25
"2021-04-10",8146,16,3,19
"2021-04-10",8154,24,5,29
"2021-04-10",9010,19,2,21
"2021-04-10",9012,19,3,22
"2021-04-11",4008,19,4,23
"2021-04-11",4026,20,3,23
"2021-04-11",4044,17,4,21
"2021-04-11",4057,21,4,25
"2021-04-11",5064,20,4,24
"2021-04-11",5100,28,3,31
"2021-04-11",5118,20,3,23
"2021-04-11",5120,21,5,26
"2021-04-11",6017,16,3,19
"2021-04-11",6025,25,4,29
"2021-04-11",6029,24,5,29
"2021-04-11",6041,26,4,30
"2021-04-11",6045,27,3,30
"2021-04-11",6046,19,3,22
"2021-04-11",6061,27,4,31
"2021-04-11",6062,19,3,22
"2021-04-11",6068,27,5,32
"2021-04-11",6086,20,2,22
"2021-04-11",6087,15,4,19
"2021-04-11",6092,25,4,29
"2021-04-11",6096,24,3,27
"2021-04-11",6125,16,2,18
"2021-04-11",7025,28,4,32
"2021-04-11",7045,15,3,18
"2021-04-11",7048,23,2,25
"2021-04-11",7060,30,5,35
"2021-04-11",7064,15,2,17
"2021-04-11",7109,22,3,25
"2021-04-11",7110,24,4,28
"2021-04-11",7114,29,3,32
"2021-04-11",7115,28,5,33
"2021-04-11",7116,21,5,26
"2021-04-11",7123,26,5,31
"2021-04-11",7128,25,3,28
"2021-04-11",7136,24,3,27
"2021-04-11",7138,29,4,33
"2021-04-11",7139,18,1,19
"2021-04-11",7143,26,4,30
"2021-04-11",7147,26,4,30
"2021-04-11",7153,24,5,29
"2021-04-11",7163,21,2,23
"2021-04-11",8083,22,4,26
"2021-04-11",8145,15,4,19
"2021-04-11",8146,17,2,19
"2021-04-11",8154,26,4,30
"2021-04-11",9010,21,3,24
"2021-04-11",9012,23,3,26
"2021-04-12",4008,25,4,29
"2021-04-12",4026,23,4,27
"2021-04-12",4044,17,2,19
"2021-04-12",4057,4,2,6
"2021-04-12",5064,21,4,25
"2021-04-12",5100,27,4,31
"2021-04-12",5118,20,3,23
"2021-04-12",5120,20,3,23
"2021-04-12",6017,21,3,24
"2021-04-12",6025,28,3,31
"2021-04-12",6029,18,4,22
"2021-04-12",6041,29,3,32
"2021-04-12",6045,28,5,33
"2021-04-12",6046,20,4,24
"2021-04-12",6061,30,4,34
"2021-04-12",6062,28,4,32
"2021-04-12",6064,19,2,21
"2021-04-12",6068,21,4,25
"2021-04-12",6086,27,2,29
"2021-04-12",6087,14,4,18
"2021-04-12",6092,29,5,34
"2021-04-12",6096,24,3,27
"2021-04-12",6125,21,3,24
"2021-04-12",7025,24,3,27
"2021-04-12",7045,25,3,28
"2021-04-12",7048,11,2,13
"2021-04-12",7060,21,4,25
"2021-04-12",7064,17,2,19
"2021-04-12",7078,24,4,28
"2021-04-12",7109,25,3,28
"2021-04-12",7110,22,3,25
"2021-04-12",7114,25,3,28
"2021-04-12",7115,30,4,34
"2021-04-12",7116,22,5,27
"2021-04-12",7123,22,4,26
"2021-04-12",7128,21,2,23
"2021-04-12",7136,26,4,30
"2021-04-12",7138,25,3,28
"2021-04-12",7139,14,2,16
"2021-04-12",7143,22,4,26
"2021-04-12",7147,21,4,25
"2021-04-12",7153,18,3,21
"2021-04-12",7163,25,2,27
"2021-04-12",8083,26,4,30
"2021-04-12",8145,15,3,18
"2021-04-12",8146,21,3,24
"2021-04-12",8154,25,5,30
"2021-04-12",9010,20,1,21
"2021-04-12",9012,22,4,26
"2021-04-13",4008,16,4,20
"2021-04-13",4026,18,4,22
"2021-04-13",4044,18,3,21
"2021-04-13",5064,21,3,24
"2021-04-13",5100,26,3,29
"2021-04-13",5118,21,4,25
"2021-04-13",5120,19,3,22
"2021-04-13",6017,15,1,16
"2021-04-13",6025,26,2,28
"2021-04-13",6029,16,4,20
"2021-04-13",6041,28,5,33
"2021-04-13",6045,25,4,29
"2021-04-13",6046,21,4,25
"2021-04-13",6061,27,3,30
"2021-04-13",6062,27,4,31
"2021-04-13",6064,28,3,31
"2021-04-13",6068,20,5,25
"2021-04-13",6086,22,3,25
"2021-04-13",6087,23,3,26
"2021-04-13",6092,26,5,31
"2021-04-13",6096,22,4,26
"2021-04-13",6125,16,2,18
"2021-04-13",7025,22,2,24
"2021-04-13",7045,26,4,30
"2021-04-13",7048,22,4,26
"2021-04-13",7060,21,4,25
"2021-04-13",7064,20,4,24
"2021-04-13",7078,21,4,25
"2021-04-13",7109,19,4,23
"2021-04-13",7110,21,4,25
"2021-04-13",7114,26,3,29
"2021-04-13",7115,27,4,31
"2021-04-13",7116,20,5,25
"2021-04-13",7123,25,4,29
"2021-04-13",7128,20,3,23
"2021-04-13",7136,22,4,26
"2021-04-13",7138,27,5,32
"2021-04-13",7139,19,2,21
"2021-04-13",7143,23,4,27
"2021-04-13",7147,13,3,16
"2021-04-13",7153,24,3,27
"2021-04-13",7163,21,3,24
"2021-04-13",8083,24,2,26
"2021-04-13",8145,15,4,19
"2021-04-13",8146,18,2,20
"2021-04-13",8154,25,5,30
"2021-04-13",9010,19,2,21
"2021-04-13",9012,20,2,22
"2021-04-14",4008,19,4,23
"2021-04-14",4026,17,3,20
"2021-04-14",4044,17,2,19
"2021-04-14",5064,16,3,19
"2021-04-14",5100,26,4,30
"2021-04-14",5118,22,3,25
"2021-04-14",5120,21,3,24
"2021-04-14",6017,17,4,21
"2021-04-14",6025,14,3,17
"2021-04-14",6029,21,3,24
"2021-04-14",6041,27,3,30
"2021-04-14",6045,25,4,29
"2021-04-14",6046,25,2,27
"2021-04-14",6061,29,3,32
"2021-04-14",6062,22,5,27
"2021-04-14",6064,24,4,28
"2021-04-14",6068,16,2,18
"2021-04-14",6086,19,2,21
"2021-04-14",6087,24,4,28
"2021-04-14",6092,27,4,31
"2021-04-14",6096,25,4,29
"2021-04-14",6125,18,2,20
"2021-04-14",7025,25,3,28
"2021-04-14",7045,19,4,23
"2021-04-14",7048,18,3,21
"2021-04-14",7060,25,3,28
"2021-04-14",7064,26,3,29
"2021-04-14",7078,20,3,23
"2021-04-14",7109,22,5,27
"2021-04-14",7110,18,4,22
"2021-04-14",7114,26,3,29
"2021-04-14",7115,30,4,34
"2021-04-14",7116,22,4,26
"2021-04-14",7123,28,4,32
"2021-04-14",7128,21,3,24
"2021-04-14",7136,26,4,30
"2021-04-14",7138,26,3,29
"2021-04-14",7139,20,2,22
"2021-04-14",7143,23,5,28
"2021-04-14",7147,23,4,27
"2021-04-14",7153,22,5,27
"2021-04-14",7163,29,3,32
"2021-04-14",8083,28,4,32
"2021-04-14",8145,22,3,25
"2021-04-14",8146,19,3,22
"2021-04-14",8154,22,4,26
"2021-04-14",9010,21,2,23
"2021-04-14",9012,24,3,27
"2021-04-15",4008,19,4,23
"2021-04-15",4026,28,4,32
"2021-04-15",4044,23,3,26
"2021-04-15",5064,14,2,16
"2021-04-15",5100,27,3,30
"2021-04-15",5118,24,3,27
"2021-04-15",5120,22,4,26
"2021-04-15",6017,17,3,20
"2021-04-15",6025,25,5,30
"2021-04-15",6029,22,3,25
"2021-04-15",6041,25,4,29
"2021-04-15",6045,23,5,28
"2021-04-15",6046,22,3,25
"2021-04-15",6061,26,4,30
"2021-04-15",6062,23,4,27
"2021-04-15",6064,30,5,35
"2021-04-15",6068,23,3,26
"2021-04-15",6086,16,3,19
"2021-04-15",6087,18,3,21
"2021-04-15",6092,27,4,31
"2021-04-15",6096,22,3,25
"2021-04-15",6125,18,3,21
"2021-04-15",7025,23,3,26
"2021-04-15",7045,17,5,22
"2021-04-15",7048,18,4,22
"2021-04-15",7060,26,4,30
"2021-04-15",7064,19,4,23
"2021-04-15",7078,24,5,29
"2021-04-15",7109,28,2,30
"2021-04-15",7110,25,4,29
"2021-04-15",7114,25,3,28
"2021-04-15",7115,30,4,34
"2021-04-15",7116,17,4,21
"2021-04-15",7123,27,4,31
"2021-04-15",7128,19,3,22
"2021-04-15",7136,24,5,29
"2021-04-15",7138,28,4,32
"2021-04-15",7139,22,3,25
"2021-04-15",7143,13,2,15
"2021-04-15",7147,17,3,20
"2021-04-15",7153,25,3,28
"2021-04-15",7163,21,3,24
"2021-04-15",8083,27,3,30
"2021-04-15",8145,11,3,14
"2021-04-15",8146,15,2,17
"2021-04-15",8154,21,5,26
"2021-04-15",9010,26,2,28
"2021-04-15",9012,25,4,29
"2021-04-16",4008,16,4,20
"2021-04-16",4026,18,3,21
"2021-04-16",4044,15,1,16
"2021-04-16",5064,18,5,23
"2021-04-16",5100,23,4,27
"2021-04-16",5118,25,4,29
"2021-04-16",5120,17,4,21
"2021-04-16",6017,14,3,17
"2021-04-16",6025,25,3,28
"2021-04-16",6029,26,4,30
"2021-04-16",6041,28,3,31
"2021-04-16",6045,21,4,25
"2021-04-16",6046,26,3,29
"2021-04-16",6061,23,3,26
"2021-04-16",6062,24,3,27
"2021-04-16",6064,27,3,30
"2021-04-16",6068,24,4,28
"2021-04-16",6086,22,2,24
"2021-04-16",6087,21,4,25
"2021-04-16",6092,30,5,35
"2021-04-16",6096,22,4,26
"2021-04-16",6125,23,3,26
"2021-04-16",7025,20,4,24
"2021-04-16",7045,19,4,23
"2021-04-16",7048,21,3,24
"2021-04-16",7060,27,4,31
"2021-04-16",7064,23,4,27
"2021-04-16",7078,26,5,31
"2021-04-16",7109,18,3,21
"2021-04-16",7110,19,5,24
"2021-04-16",7114,24,3,27
"2021-04-16",7115,17,4,21
"2021-04-16",7116,20,4,24
"2021-04-16",7123,25,3,28
"2021-04-16",7128,19,3,22
"2021-04-16",7136,23,4,27
"2021-04-16",7138,28,4,32
"2021-04-16",7139,27,3,30
"2021-04-16",7143,19,3,22
"2021-04-16",7147,20,2,22
"2021-04-16",7153,18,5,23
"2021-04-16",7163,23,2,25
"2021-04-16",8083,21,4,25
"2021-04-16",8145,18,3,21
"2021-04-16",8146,15,3,18
"2021-04-16",8154,19,3,22
"2021-04-16",9010,21,1,22
"2021-04-16",9012,24,3,27
"2021-04-17",4008,20,4,24
"2021-04-17",4026,19,4,23
"2021-04-17",4044,15,4,19
"2021-04-17",5064,14,5,19
"2021-04-17",5100,29,4,33
"2021-04-17",5118,23,2,25
"2021-04-17",5120,20,3,23
"2021-04-17",6017,16,4,20
"2021-04-17",6025,23,5,28
"2021-04-17",6029,23,3,26
"2021-04-17",6041,27,4,31
"2021-04-17",6045,23,3,26
"2021-04-17",6046,15,3,18
"2021-04-17",6061,30,4,34
"2021-04-17",6062,19,3,22
"2021-04-17",6064,23,4,27
"2021-04-17",6068,25,4,29
"2021-04-17",6086,17,2,19
"2021-04-17",6087,13,3,16
"2021-04-17",6092,28,4,32
"2021-04-17",6096,24,2,26
"2021-04-17",6125,16,2,18
"2021-04-17",7025,19,3,22
"2021-04-17",7045,11,4,15
"2021-04-17",7048,24,3,27
"2021-04-17",7060,27,5,32
"2021-04-17",7064,23,4,27
"2021-04-17",7078,20,4,24
"2021-04-17",7109,19,4,23
"2021-04-17",7110,21,4,25
"2021-04-17",7114,24,5,29
"2021-04-17",7115,24,5,29
"2021-04-17",7116,22,3,25
"2021-04-17",7123,30,4,34
"2021-04-17",7128,19,3,22
"2021-04-17",7136,22,4,26
"2021-04-17",7138,26,5,31
"2021-04-17",7139,19,4,23
"2021-04-17",7143,20,4,24
"2021-04-17",7147,18,2,20
"2021-04-17",7153,18,3,21
"2021-04-17",7163,21,3,24
"2021-04-17",8083,22,3,25
"2021-04-17",8145,16,5,21
"2021-04-17",8146,11,2,13
"2021-04-17",8154,20,4,24
"2021-04-17",9010,15,2,17
"2021-04-17",9012,21,4,25
"2021-04-18",4008,15,3,18
"2021-04-18",4026,20,4,24
"2021-04-18",4044,13,2,15
"2021-04-18",5064,20,4,24
"2021-04-18",5100,24,5,29
"2021-04-18",5118,23,2,25
"2021-04-18",5120,20,4,24
"2021-04-18",6017,15,4,19
"2021-04-18",6025,20,3,23
"2021-04-18",6029,24,4,28
"2021-04-18",6041,28,5,33
"2021-04-18",6045,20,3,23
"2021-04-18",6046,23,4,27
"2021-04-18",6061,25,3,28
"2021-04-18",6062,19,4,23
"2021-04-18",6064,28,5,33
"2021-04-18",6068,24,5,29
"2021-04-18",6086,17,3,20
"2021-04-18",6087,19,4,23
"2021-04-18",6092,23,4,27
"2021-04-18",6096,23,2,25
"2021-04-18",6125,7,1,8
