"cow","slp_feed_intake","slp_feed_duration","slp_feed_visits","slp_water_intake","slp_water_duration","slp_water_visits","slp_total_meals","slp_median_meal_duration","slp_median_visit_per_meal","slp_median_intake_per_meal","slp_median_feeding_pct_per_meal","slp_number_of_non_nutritive_visits","slp_median_pct_feed_remaining","slp_median_non_nutritive_per_meal","slp_total_actor","slp_total_reactor"
"7159",5.02241733083433,1588.83198030438,0.156018150195799,10.1964954109479,0.204754184296876,0.270703718703056,0.166755263778821,0.254073534358757,0.298479839192882,0.232401930542168,5.08577547964399,0.286054137775595,13.5394254685084,0.351095191807755,0.414037581966926,0.420250901067049
"7163",6.76267380793977,1419.04142441975,0.172870881803428,12.329479589895,0.194702827481177,0.274215282476683,0.166945456383626,0.261132921777756,0.282876927796789,0.282413437931581,4.31930645349097,0.327161903690107,11.0331526961148,0.362489798772645,0.327658657669769,0.447133852107809
"7169",4.67311857704531,1812.85180740639,0.181330281415245,16.488997507791,0.38599088791232,0.431146822917728,0.202326966024348,0.269737303001715,0.289033478533731,0.278209528999946,5.53548385094821,0.309545404976113,11.788793855462,0.366693869830852,0.334646620558079,0.372402937206106
"8015",4.714680562984,1541.29125089033,0.198116328934804,10.3398730658566,0.24055552198913,0.27634731047299,0.162250775366637,0.231143640647023,0.307838259642862,0.178030434252172,6.50336699076736,0.357037940299696,12.6893273785737,0.351428041076212,0.444746736263781,0.576389951784885
"8083",5.90095071741267,1696.76150306079,0.19145292656582,11.1885177096979,0.177995895177922,0.257005890888162,0.18553242515778,0.280549556186661,0.307700871737082,0.276817824357459,4.84000502122701,0.34381700988008,12.3846237839294,0.36894981974238,0.530833495065963,0.376626270170396
"8145",5.65531193540317,1535.88812662228,0.203985115555036,11.4449998359411,0.181498791266341,0.257557069219054,0.193805991648929,0.276411927626645,0.322228664241465,0.288494800963513,6.03441710630936,0.366751975683476,12.0332167345088,0.377035639121371,0.347396839757347,0.35833334073198
"8146",5.79190287904367,1651.01083713597,0.167812925584379,12.4355880816844,0.218931526474496,0.250762421971885,0.186680025933006,0.252344758934193,0.30274419858372,0.234229325007866,6.09925362534027,0.284506968528451,11.5580311279824,0.36820641763251,0.471348378417883,0.328931149249131
"8154",5.32253773971763,1694.40190595686,0.165650187357017,10.2983637988767,0.161593515706213,0.185229999335429,0.183287248821922,0.272180322100858,0.322287188105855,0.317052022699545,5.02970778350945,0.27766188356232,10.1468480964079,0.376928904691857,0.374820352441263,0.300638180525357
"9010",8.51558260381362,1916.59259333408,0.195166984392094,14.1498975288625,0.257055986852205,0.268619485984658,0.161539772827365,0.272393388258225,0.29872824952214,0.32175456706519,5.21846502154297,0.300368084894915,9.87450661419282,0.347832174625259,0.453555829325403,0.410204646516443
"9012",5.99112291344247,1692.27372028601,0.17625596150621,11.3735480198029,0.211919462104962,0.240247771619815,0.172353698195733,0.264342467701195,0.289692380689789,0.298336177274293,5.70350353196562,0.31375947942902,12.5124649522057,0.350844677270565,0.444408983123018,0.30772270987831
